"","ID","Name","Industry","Inception","Employees","State","City","Revenue","Expenses","Profit","Growth"
"304",304,"Crystringed","Retail","2014",90,"MN","Burnsville",3438764,3649280,-210516,15
"305",305,"Exactmunch","Software","2009",26,"TX","Austin",7707084,1956849,5750235,50
"306",306,"Fatcoffle","Construction","2011",28,"OR","Portland",7731529,4829430,2902099,12
"307",307,"Decoratorsdecipher","Construction","2011",5,"VA","Ashburn",2177221,3820511,-1643290,8
"308",308,"Semipermeability","Financial Services","2009",126,"TN","Nashville",10928801,552468,10376333,14
"309",309,"Unconsoling","Software","2012",457,"MN","Minneapolis",10561482,1735277,8826205,56
"310",310,"Lipped","IT Services","2009",137,"VA","Chantilly",13275051,2682894,10592157,71
"311",311,"Sweater","Health","2014",403,"OH","Westlake",9127416,5014081,4113335,5
"312",312,"Interpaving","Health","2009",837,"TX","Lewisville",11765508,5344672,6420836,4
"313",313,"Beetleheaded","IT Services","2010",130,"TX","Irving",13109837,4971120,8138717,64
"314",314,"Fraternal","Health","2012",65,"NE","Omaha",3761223,6665587,-2904364,8
"315",315,"Falbala","Retail","2012",73,"CT","Norwalk",8312174,6266037,2046137,15
"316",316,"Pomiculturist","Retail","2010",5,"CO","Littleton",7053926,7221104,-167178,12
"317",317,"Nomarchy","Construction","2010",24,"NC","Charlotte",1237586,1485995,-248409,9
"318",318,"Turboprop","Retail","2010",42,"MI","Rochester Hills",5178228,3533350,1644878,12
"319",319,"Parhelion","IT Services","2012",23,"VA","Sterling",3220404,7451573,-4231169,88
"320",320,"Protractile","IT Services","1999",18,"CO","Arvada",3983978,3834886,149092,85
"321",321,"Precincts","IT Services","2012",205,"IL","Schaumburg",12000187,1394333,10605854,71
"322",322,"Hookiest","IT Services","2005",40,"CA","Bakersfield",2076967,5204053,-3127086,79
"323",323,"Anarchical","Health","2014",67,"GA","Roswell",1985229,6385105,-4399876,7
"324",324,"Amphithalamus","IT Services","2009",16,"FL","Boca Raton",2186010,3922559,-1736549,82
"325",325,"Monotrichous","Software","2011",12,"NY","New York",4843684,3660171,1183513,57
"326",326,"Overstridden","IT Services","2011",55,"NJ","Trenton",9481430,1422672,8058758,83
"327",327,"Cyaneous","Construction","2012",58,"IL","Oakbrook Terrace",3066866,7818649,-4751783,5
"328",328,"Implorer","Financial Services","2009",70,"IL","Lombard",3326700,5633955,-2307255,8
"329",329,"Unexotically","IT Services","2010",146,"GA","Atlanta",13669802,4919209,8750593,76
"330",330,"Badgeless","Software","2011",17,"CA","Corona",8462691,4083752,4378939,49
"331",331,"Aspic","Retail","2001",130,"NY","New York",10498414,4645617,5852797,13
"332",332,"Westminster","Financial Services","2010",258,"MI","Troy",6909452,5245126,1664326,11
"333",333,"Suicided","Health","2014",29,"NC","Hendersonville",5702292,6519467,-817175,3
"334",334,"Tocantins","Financial Services","2009",290,"VA","Tysons Corner",14330107,2296074,12034033,5
"335",335,"Exilarch","Financial Services","2011",47,"FL","Naples",5334513,2161452,3173061,13
"336",336,"Refertilization","Construction","2013",13,"TX","San Antonio",6675710,4498839,2176871,7
"337",337,"Asynchronous","Health","2013",22,"NY","New York",5625935,2632756,2993179,1
"338",338,"Swedenborgism","IT Services","2005",64,"MD","Columbia",2294503,5949929,-3655426,75
"339",339,"Outspruing","IT Services","2012",80,"IL","Chicago",1912991,5468575,-3555584,67
"340",340,"Unforegone","Financial Services","2009",37,"TX","Austin",2134098,3236511,-1102413,13
"341",341,"Getable","Software","2013",168,"TX","Austin",8043049,5763238,2279811,41
"342",342,"Turbidimetry","Software","2010",195,"CA","Los Angeles",10067223,8007771,2059452,54
"343",343,"Federalistic","Health","2007",225,"CA","San Bernardino",8108370,6471604,1636766,6
"344",344,"Williamsport","IT Services","2013",34,"GA","Norcross",5888516,3084697,2803819,80
"345",345,"Unrebuilt","Software","2007",35,"OR","Lake Oswego",7929564,2666040,5263524,52
"346",346,"Outbraving","Health","2011",135,"TX","Austin",9116942,5747352,3369590,7
"347",347,"Miscutting","Government Services","2002",73,"CA","Oxnard",3724692,6731632,-3006940,11
"348",348,"Unsurmountable","Software","2014",106,"CA","Irvine",8215508,4262906,3952602,55
"349",349,"Knock","Health","2009",25,"CA","Hawthorne",6590289,6602535,-12246,5
"350",350,"Superepoch","Health","2011",85,"CO","Denver",7725761,9592417,-1866656,6
"351",351,"Golliwogg","IT Services","2009",41,"TX","Houston",2172002,3254899,-1082897,62
"352",352,"Indicated","Health","2011",222,"MD","Bethesda",9214598,7744504,1470094,10
"353",353,"Unemancipated","IT Services","2011",240,"TX","San Antonio",15292359,4415566,10876793,73
"354",354,"Tantalous","Financial Services","2011",50,"NY","Woodstock",2628498,441750,2186748,8
"355",355,"Comatulid","Health","2012",78,"AZ","Tucson",5305399,3110199,2195200,3
"356",356,"Auctiongoogle","IT Services","2011",80,"MD","Greenbelt",6331004,187655,6143349,62
"357",357,"Fowlappraiser","Retail","2009",30,"AZ","Chandler",7003388,4638213,2365175,10
"358",358,"Fixnummodus","Health","2009",100,"CA","Carlsbad",9015238,5042568,3972670,9
"359",359,"Dullbocce","Government Services","2010",25,"VA","Reston",4492660,5323160,-830500,14
"360",360,"Remembergabbro","Construction","2012",45,"UT","Lindon",3744194,4515112,-770918,12
"361",361,"Mincemeatcontroller","Software","2010",58,"TX","Houston",1610034,1955490,-345456,60
"362",362,"Interfaceaboard","IT Services","2013",62,"VA","Herndon",5307871,2239823,3068048,85
"363",363,"Fluetruffles","IT Services","2001",81,"MN","Minneapolis",9356457,5506036,3850421,90
"364",364,"Scarletcheeses","Financial Services","2010",25,"UT","Lehi",7206916,2446639,4760277,7
"365",365,"Grapegraves","IT Services","2005",21,"DC","Washington",1908871,6350096,-4441225,87
"366",366,"Causedunsure","Software","2012",43,"OH","Columbus",2816095,4402984,-1586889,49
"367",367,"Launchingillusion","Financial Services","2011",48,"TX","Houston",2229957,2861975,-632018,7
"368",368,"Radonspoonbill","Government Services","2011",39,"CO","Highlands Ranch",4556108,2486140,2069968,9
"369",369,"Puncturecorona","IT Services","2012",14,"FL","Fort Lauderdale",6452132,2813781,3638351,75
"370",370,"Haulbittern","IT Services","2010",138,"NY","New York",15104143,4177864,10926279,89
"371",371,"Smartpans","IT Services","2009",231,"GA","Alpharetta",18569437,6803826,11765611,73
"372",372,"Lisppanel","IT Services","2014",17,"AZ","Scottsdale",9907713,2975434,6932279,78
"373",373,"Dillimported","Health","2002",30,"TX","Humble",4310282,9712296,-5402014,3
"374",374,"Bookingchildish","Retail","2009",10,"NY","Whitestone",4698935,3348650,1350285,14
"375",375,"Supportersfaint","Financial Services","2011",3,"NY","Brooklyn",9530046,1207273,8322773,11
"376",376,"Potiondecathlon","IT Services","2011",61,"TN","Nashville",3180852,4859318,-1678466,73
"377",377,"Perfumegrown","Financial Services","2011",33,"NV","Las Vegas",4892300,640031,4252269,12
"378",378,"Prunewatchful","Health","2011",329,"SC","Mauldin",8369263,3880428,4488835,5
"379",379,"Stovepuck","Retail","2013",73,"NY","New York",7973785,5904502,2069283,13
"380",380,"Pickyfive","IT Services","2011",45,"CO","Denver",1957213,4458447,-2501234,60
"381",381,"Rattlemurrelet","Health","2013",12,"GA","Woodstock",3200354,6186394,-2986040,8
"382",382,"Scalptowhee","Retail","2011",100,"MI","Commerce Township",7503230,1830110,5673120,15
"383",383,"Flexthirsty","Health","2011",9,"CA","Huntington Beach",3759850,5767852,-2008002,3
"384",384,"Befriendogle","Government Services","2009",52,"MD","Bethesda",6103855,2758425,3345430,14
"385",385,"Stupidarboreal","IT Services","2002",36,"PA","Philadelphia",3840602,5130874,-1290272,66
"386",386,"Bignumadept","IT Services","2012",55,"GA","Suwanee",4318796,4068630,250166,88
"387",387,"Shapelessunits","Financial Services","2013",663,"TN","Memphis",9686484,3238627,6447857,15
"388",388,"Samsungclimbing","IT Services","2010",42,"PA","Allentown",2335978,5575608,-3239630,76
"389",389,"Kickminstrel","IT Services","2006",125,"VA","Reston",14479116,3100573,11378543,82
"390",390,"Cherriesplump","Financial Services","2011",605,"TN","Nashville",11503959,1757807,9746152,14
"391",391,"Solsticeaudio","Health","2011",360,"AZ","Phoenix",10544309,6248732,4295577,5
"392",392,"Ascendermogul","Health","2014",50,"IA","West Des Moines",9870358,6083093,3787265,7
"393",393,"Cribcaused","Financial Services","2004",201,"GA","Marietta",9020223,3683236,5336987,10
"394",394,"Tryfanscaly","Government Services","2010",28,"VA","Alexandria",5182073,7736439,-2554366,7
"395",395,"Cajoleavoidant","IT Services","2003",17,"TN","Nashville",9990387,1185898,8804489,77
"396",396,"Cogstrip","IT Services","2012",30,"MN","Minneapolis",2375530,6667372,-4291842,61
"397",397,"Announcesbuck","Health","2013",370,"FL","Deerfield Beach",6146640,4390260,1756380,7
"398",398,"Ericssonsafe","IT Services","2011",9,"KY","Erlanger",9162817,6503652,2659165,84
"399",399,"Ahemparticular","Retail","2010",22,"MN","Roseville",1354594,4908512,-3553918,13
"400",400,"Oraclemend","IT Services","2012",250,"TX","Houston",16043821,8701267,7342554,88
"401",401,"Loosepause","Financial Services","2006",85,"FL","Sunrise",8472854,3285445,5187409,10
"402",402,"Dragonnode","IT Services","2013",144,"VA","Falls Church",14649797,5757388,8892409,61
"403",403,"Australisbetter","Health","2010",1600,"CA","El Segundo",11078804,5006435,6072369,12
"404",404,"Profilecliche","Construction","2000",125,"NY","Melville",9398668,3333103,6065565,9
"405",405,"Indonesianheliopause","Health","2013",120,"GA","atlanta",8703595,8649914,53681,12
"406",406,"Soulfulantigravity","Retail","2012",60,"CA","Ontario",3477492,4886200,-1408708,15
"407",407,"Toolsavagery","Retail","2007",10,"FL","Tampa",8563219,4491305,4071914,15
"408",408,"Magmarejoice","Health","2012",60,"ME","Portland",8974670,3401348,5573322,4
"409",409,"Bloodhoundthin","Government Services","2000",120,"MD","Greenbelt",13712279,3837399,9874880,15
"410",410,"Waggerhooves","IT Services","2009",39,"FL","Tampa",7331340,4879893,2451447,80
"411",411,"Miaowgrinder","Construction","2000",176,"NY","Niagara Falls",7697469,5036679,2660790,5
"412",412,"Fablescraper","IT Services","2009",12,"MI","Kentwood",4203162,5424688,-1221526,64
"413",413,"Lardassare","Financial Services","2012",88,"IL","Bridgeview",7118473,270620,6847853,9
"414",414,"Footshy","Government Services","2012",1224,"OH","Columbus",5275078,1944661,3330417,12
"415",415,"Bonfirefailing","IT Services","2011",44,"NY","Latham",6208228,3396476,2811752,85
"416",416,"Openstrustee","Financial Services","2011",25,"TX","Carrollton",6645222,5344982,1300240,8
"417",417,"Launchbiggest","IT Services","2014",29,"MO","St. Louis",7078097,3850631,3227466,63
"418",418,"Blueshiftcrispy","Health","2009",230,"TX","Dallas",9642189,8823455,818734,6
"419",419,"Twistedelephant","IT Services","2011",150,"NY","New York",16917213,2814394,14102819,83
"420",420,"Whinchatdates","Health","2012",39,"PA","Shillington",2459303,3097499,-638196,14
"421",421,"Annoyinglyarabian","IT Services","2012",28,"TX","Plano",7040468,1665920,5374548,62
"422",422,"Ursastudying","Government Services","2009",661,"OK","Oklahoma City",4637647,1415664,3221983,8
"423",423,"Hostileglove","Retail","2012",19,"GA","Kennesaw",2327463,4299102,-1971639,14
"424",424,"Ikeamongolian","Health","2012",133,"OH","Cleveland",7165221,6505105,660116,6
"425",425,"Handgunheard","Retail","2011",67,"ND","Jamestown",5260079,3608917,1651162,12
"426",426,"Trapexperts","Financial Services","2011",330,"PA","Allentown",8788469,1214119,7574350,14
"427",427,"Currymercurial","IT Services","2010",10,"FL","Tampa",4921415,3573280,1348135,78
"428",428,"Totallyzonked","IT Services","2013",53,"CA","Santa Clara",6537553,6688379,-150826,68
"429",429,"Practisemax","Government Services","2001",441,"VA","Herndon",9426357,5157735,4268622,9
"430",430,"Slicerseptum","IT Services","2014",169,"IL","Chicago",14775286,4510084,10265202,70
"431",431,"Librationmelba","IT Services","2010",20,"WI","Madison",7461806,5883008,1578798,81
"432",432,"Placehospitable","Retail","2012",23,"ID","Coeur d Alene",5154881,1925321,3229560,10
"433",433,"Arabianagena","Retail","2013",195,"MN","Minneapolis",13941632,4887652,9053980,13
"434",434,"Admitruppell","Retail","2010",47,"UT","Lehi",6823756,1511586,5312170,10
"435",435,"Lucrepickled","IT Services","2004",45,"VA","Glen Allen",6635334,3512395,3122939,90
"436",436,"Marchedsausage","IT Services","2010",50,"CO","Denver",3061098,3370435,-309337,75
"437",437,"Glandminer","IT Services","2011",55,"CA","Santa Clara",8759606,2501327,6258279,64
"438",438,"Tausnash","Construction","2009",95,"FL","Sarasota",9562457,4727267,4835190,9
"439",439,"Enterwaist","IT Services","2010",126,"WA","Bellevue",11858282,5159202,6699080,70
"440",440,"Crunchabout","Government Services","2010",100,"FL","Orlando",5577373,3895975,1681398,14
"441",441,"Grippingstirring","Construction","2012",120,"TX","Mansfield",4419277,2890906,1528371,11
"442",442,"Scullianpinwheel","Government Services","2011",760,"MD","Bethesda",15188113,4623069,10565044,15
"443",443,"Measuresflipping","Financial Services","2009",430,"TX","Fort Worth",11730457,5832473,5897984,11
"444",444,"Ridglingshod","Health","2011",23,"CA","San Diego",3483810,8165133,-4681323,9
"445",445,"Linkedallianz","Health","2011",332,"OH","Columbus",6300572,5606412,694160,5
"446",446,"Sculptorjelly","Health","2006",20,"NC","Durham",4160039,5868631,-1708592,6
"447",447,"Surroundoutrageous","IT Services","2012",150,"PA","North Wales",16580398,2324622,14255776,78
"448",448,"Testingear","Construction","2012",10,"TN","Nashville",1015655,4539151,-3523496,8
"449",449,"Riddledinfant","IT Services","2010",50,"NJ","South Plainfield",8674734,4054153,4620581,71
"450",450,"Detritaldartford","Health","2012",50,"MA","Cambridge",1880031,8319833,-6439802,7
"451",451,"Appliesoverrated","IT Services","2013",15,"FL","Boca Raton",8640950,3726979,4913971,67
"452",452,"Bumhercules","Government Services","2010",55,"MD","Rockville",9956329,5910968,4045361,7
"453",453,"Flaskssunny","Construction","2012",175,"IL","Rolling Meadows",8589862,214470,8375392,7
"454",454,"Glazetwang","IT Services","2014",50,"TX","Haltom City",3529404,1188169,2341235,75
"455",455,"Blendplacid","Government Services","2014",326,"AL","Huntsville",10581245,4680006,5901239,10
"456",456,"Infectedduck","IT Services","2000",278,"IL","Springfield",15417062,4118312,11298750,81
"457",457,"Allowuntidy","Financial Services","2014",640,"FL","Weston",6528393,509161,6019232,12
"458",458,"Moleculecircle","Retail","2013",16,"FL","Tampa",9821193,1026548,8794645,11
"459",459,"Portlyroomy","Financial Services","2010",40,"MO","St. Louis",5702017,2887547,2814470,14
"460",460,"Rustyentertain","Construction","2012",23,"TX","Carrollton",5919279,1680823,4238456,12
"461",461,"Novelfollicle","Financial Services","2009",403,"OK","Tulsa",11028550,2379097,8649453,6
"462",462,"Yawningcricket","Financial Services","2012",21,"NC","Davidson",3802423,3133190,669233,5
"463",463,"Friendlego","Construction","2012",38,"NJ","Westfield",6704001,4279255,2424746,8
"464",464,"Lambdafortunate","Health","2010",59,"NC","Durham",9378430,7259295,2119135,8
"465",465,"Dashedcompounds","IT Services","2014",59,"CA","San Ramon",4620929,7879018,-3258089,85
"466",466,"Hayloftmizuna","Health","2013",117,"CT","Brookfield",15312302,6137907,9174395,6
"467",467,"Thalliumwould","IT Services","2014",278,"NY","Clifton Park",10708327,8866642,1841685,70
"468",468,"Regexsay","Financial Services","2004",58,"CA","San Diego",9389691,2995467,6394224,9
"469",469,"Hoeforeach","IT Services","2010",25,"WI","Wauwatosa",9211433,1629029,7582404,72
"470",470,"Dessertsanchovy","Government Services","2012",124,"CA","San Diego",11059461,4744277,6315184,10
"471",471,"Reveredtogether","Health","2012",106,"WA","Seattle",10614892,6960210,3654682,4
"472",472,"Langedprivacy","Financial Services","2001",425,"TX","Austin",13398400,2562048,10836352,9
"473",473,"Rosychoke","IT Services","2011",348,"IN","Indianapolis",14153970,3408135,10745835,87
"474",474,"Valuesbilled","IT Services","2013",95,"NY","New York",6012665,7479813,-1467148,72
"475",475,"Stayspheroid","Government Services","2011",80,"VA","Reston",5359783,2093254,3266529,14
"476",476,"Barmpotfishified","Health","2013",168,"IA","Coralville",10213365,7045210,3168155,8
"477",477,"Soddenfurther","Financial Services","2010",20,"CA","San Diego",7915830,2517857,5397973,8
"478",478,"Drudgelepe","Health","2009",22,"ID","Moscow",3408276,6375919,-2967643,3
"479",479,"Heinzvolary","Health","2014",29,"CA","Carlsbad",6090396,3477540,2612856,11
"480",480,"Excellencerecent","Health","2010",381,"TX","Farmers Branch",10611567,7617420,2994147,5
"481",481,"Condemnedgenuine","Government Services","2013",28,"MD","Silver Spring",3137180,4222422,-1085242,9
"482",482,"Fatsohealth","IT Services","2009",21,"SC","Florence",2496383,5665024,-3168641,83
"483",483,"Abusivebong","Construction","2009",8,"WI","Oshkosh",2082461,3841435,-1758974,7
"484",484,"Baileycrowd","Health","2014",800,"OH","Twinsburg",9366573,3619483,5747090,6
"485",485,"Foxwml","Health","2011",48,"PA","Plymouth Meeting",8343211,8335458,7753,6
"486",486,"Serpentineappeals","Financial Services","2013",48,"NV","henderson",2977874,1460147,1517727,5
"487",487,"Genusequ","Construction","2007",45,"NC","Greensboro",5908292,5741773,166519,11
"488",488,"Fearwhimbrel","Government Services","2013",100,"VA","Falls Church",10637944,7238539,3399405,5
